Ship type,Ship duration type,Ship level,Target artifact,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,CARVED_RAINSTICK,CARVED_RAINSTICK,CARVED_RAINSTICK,CARVED_RAINSTICK,CARVED_RAINSTICK,CARVED_RAINSTICK,CLARITY_STONE,CLARITY_STONE,CLARITY_STONE,CLARITY_STONE_FRAGMENT,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_STONE,DILITHIUM_STONE,DILITHIUM_STONE,DILITHIUM_STONE_FRAGMENT,GOLD_METEORITE,GOLD_METEORITE,GOLD_METEORITE,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,LIFE_STONE,LIFE_STONE,LIFE_STONE,LIFE_STONE_FRAGMENT,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LUNAR_STONE,LUNAR_STONE,LUNAR_STONE,LUNAR_STONE_FRAGMENT,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PROPHECY_STONE,PROPHECY_STONE,PROPHECY_STONE,PROPHECY_STONE_FRAGMENT,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_STONE,QUANTUM_STONE,QUANTUM_STONE,QUANTUM_STONE_FRAGMENT,SHELL_STONE,SHELL_STONE,SHELL_STONE,SHELL_STONE_FRAGMENT,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SOLAR_TITANIUM,SOLAR_TITANIUM,SOLAR_TITANIUM,SOUL_STONE,SOUL_STONE,SOUL_STONE,SOUL_STONE_FRAGMENT,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_STONE,TACHYON_STONE,TACHYON_STONE,TACHYON_STONE_FRAGMENT,TAU_CETI_GEODE,TAU_CETI_GEODE,TAU_CETI_GEODE,TERRA_STONE,TERRA_STONE,TERRA_STONE,TERRA_STONE_FRAGMENT,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST
ATREGGIES,SHORT,2,SHIP_IN_A_BOTTLE,0,897,2619,29,268,0,0,0,0,1165,2230,951,101,0,0,0,656,0,0,0,0,0,0,2189,2539,156,0,0,0,57,0,0,1552,0,438,7,2471,31,125,114,0,0,4,4263,895,0,0,0,0,237,0,0,647,0,9472,0,2398,2536,202,15,0,0,0,0,327,1,0,716,541,0,0,0,0,0,0,0,66,186,0,0,0,544,22,2533,105,0,0,0,0,888,2351,243,536,57,0,0,0,0,0,1733,140,2014,15,0,0,0,0,0,2073,15,575,64,0,0,0,3476,2034,15,4,0,0,0,10,0,0,1554,0,0,0,2371,211,0,0,0,0,3805,1645,93,0,0,0,0,0,0,0,250,137,0,500,0,229,0,0,3912,611,0,0,0,0,0,0,1515,5710,0,221,4,0,570,1151,16,0,0,0,0,0,0,46,251,0,0,0,1325,0,218,108,0,662,2660,2579,31,511,6,53,0,0,0,4314,733,0,0,0,0,0,0,1785,82,908,0,87,0,0,0,0,1606,155,797,8,0,0,0
ATREGGIES,LONG,2,GOLD_METEORITE,0,0,3526,69,458,473,9,0,19,0,2110,2906,353,53,0,0,2445,119,0,0,0,0,0,1517,2939,1333,0,0,0,406,0,0,3756,0,0,0,2410,38,158,1207,10,5,52,4071,2845,103,0,0,0,776,53,0,863,13123,49141,0,1638,2913,1435,168,0,0,0,0,657,161,0,1186,2141,297,22,0,0,0,0,0,0,835,0,0,0,0,0,3287,233,33,0,0,1,0,2317,313,2101,268,0,0,0,0,0,1584,133,3652,40,515,4,0,9,0,1849,30,2248,301,0,0,0,3141,3582,771,106,0,0,0,200,0,0,4098,0,0,0,3416,435,22,0,0,2,3691,3485,359,292,3,35,0,0,0,0,480,787,0,0,0,840,0,0,5805,1641,0,0,0,0,0,0,0,8320,0,398,104,0,0,5157,501,0,0,0,0,0,0,0,777,0,0,0,5694,0,364,627,0,985,1996,2659,55,2150,41,263,0,0,0,4169,2587,45,5,0,0,0,0,1592,101,2722,9,365,0,0,0,0,1402,161,2555,44,0,0,0
ATREGGIES,SHORT,1,NEODYMIUM_MEDALLION,0,41,84,1,12,0,0,0,0,54,85,28,3,0,0,0,16,0,0,0,0,0,0,79,103,2,0,0,0,1,0,0,47,0,9,0,85,1,3,0,0,0,0,188,22,0,0,0,0,7,0,0,18,0,315,0,96,102,2,0,0,0,0,0,13,0,0,27,16,0,0,0,0,0,0,0,3,6,0,0,0,23,0,98,3,0,0,0,0,32,104,9,17,2,0,0,0,0,82,179,19,162,3,0,0,0,0,0,70,1,11,1,0,0,0,152,74,0,0,0,0,0,1,0,0,65,0,0,0,88,8,0,0,0,0,137,61,7,0,0,0,0,0,0,0,8,5,0,11,0,10,0,0,201,5,0,0,0,0,0,0,55,222,0,7,0,0,14,30,0,0,0,0,0,0,0,1,10,0,0,0,40,0,8,3,0,22,93,90,1,11,0,0,0,0,0,164,25,0,0,0,0,0,0,57,2,30,0,1,0,0,0,0,61,5,15,0,0,0,0
ATREGGIES,SHORT,2,DILITHIUM_STONE,0,860,2652,29,268,0,0,0,0,1243,2291,1009,96,0,0,0,673,0,0,0,0,0,0,2306,2684,169,0,0,0,63,0,0,1561,0,411,15,2594,28,91,124,0,2,5,4249,883,0,0,0,0,561,0,0,641,0,9603,0,2432,2638,205,19,0,0,0,0,309,0,0,673,521,0,0,0,0,0,0,0,68,175,0,0,0,524,20,2658,155,0,0,0,0,881,2341,232,505,50,0,0,0,0,0,1718,150,2102,22,0,0,0,0,0,2137,24,575,61,0,0,0,3513,2040,20,0,0,0,0,17,0,0,1588,0,0,0,2529,244,0,0,0,0,4195,1728,124,0,0,0,0,0,0,0,250,188,0,525,0,266,0,0,5248,275,0,0,0,0,0,0,1478,5758,0,238,1,0,517,1126,15,0,0,0,0,0,0,37,274,0,0,0,1411,0,213,112,0,636,2745,2653,34,506,6,55,0,0,0,4528,776,0,0,0,0,0,0,1809,73,844,0,94,0,0,0,0,1660,149,763,8,0,0,0
ATREGGIES,EPIC,1,SHELL_STONE,0,0,77,1,16,31,1,0,3,0,45,101,19,13,0,1,101,12,0,0,0,0,0,45,55,63,0,0,0,40,0,0,130,0,0,0,68,0,7,74,1,1,5,99,84,19,0,0,0,27,14,0,34,0,412,27,49,69,66,6,1,0,0,0,33,22,0,42,99,30,6,0,0,0,0,0,0,39,0,0,0,0,0,94,8,17,0,0,1,0,53,7,79,13,0,0,0,0,0,31,6,90,0,45,2,0,5,0,44,1,92,10,0,0,0,67,90,39,4,0,0,0,18,0,0,153,0,0,0,80,8,19,0,0,1,65,101,14,28,1,9,0,0,0,0,15,42,0,0,44,207,3,0,138,62,8,2,0,0,0,0,0,254,8,20,15,0,0,135,31,1,0,0,0,0,0,0,40,0,0,0,307,0,15,36,0,45,53,64,1,81,3,17,2,0,0,97,95,12,2,0,0,0,0,38,2,73,0,13,10,0,0,0,31,7,85,1,4,0,0
ATREGGIES,EPIC,2,CLARITY_STONE,0,0,8466,206,1403,4527,75,16,247,0,5417,9906,1529,2136,4,87,20250,1977,30,2,0,0,0,3970,7227,7523,107,0,0,13427,822,0,15623,0,0,0,6107,142,580,6986,164,32,383,10214,10389,2526,0,0,0,4303,1554,0,4113,0,42698,3653,4429,6823,7807,1293,263,7,2,11,3091,2380,0,5167,9609,3465,412,118,22,0,0,0,0,4535,57,0,0,0,0,8100,751,1930,23,6,117,0,5821,965,9783,1599,25,0,0,3,0,3937,602,9276,188,4519,51,22,249,0,4902,137,10102,1703,150,4,1,7829,9411,5519,865,0,0,0,2268,56,0,16844,0,0,0,8820,1473,1625,26,6,60,9436,9867,1240,3521,100,572,0,0,0,0,2429,4654,7,0,0,4004,125,0,14427,8159,997,166,0,0,0,0,0,25805,1763,1924,1711,27,0,15243,3433,113,17,0,0,0,0,0,4178,1,0,0,32309,46,1918,4551,0,4566,5342,6602,207,9495,257,1619,458,7,3,10370,10291,2059,324,0,0,0,0,3960,328,10134,50,1717,1112,6,68,0,3497,590,10100,294,420,3,24
ATREGGIES,LONG,2,PROPHECY_STONE,0,0,1921,27,232,259,2,0,11,0,1173,1608,190,27,0,2,1323,72,0,0,0,0,0,739,1685,730,0,0,0,216,0,0,2054,0,0,0,1420,24,101,682,9,3,24,2307,1557,61,0,0,0,473,29,0,464,0,8020,0,920,1607,817,123,0,0,0,0,363,84,0,634,1174,146,21,0,0,0,0,0,0,445,0,0,0,0,0,1913,122,18,0,0,0,0,1264,169,1254,160,0,0,0,0,0,845,82,1946,38,266,2,0,12,0,1049,19,1273,165,0,0,0,1686,1944,450,45,0,0,0,412,0,0,2320,0,0,0,1948,218,17,0,0,0,2114,1875,185,144,0,24,0,0,0,0,251,435,0,0,0,456,0,0,3224,862,0,0,0,0,0,0,0,4658,0,227,87,0,0,2842,242,0,0,0,0,0,0,0,434,0,0,0,3347,0,227,344,0,561,1173,1508,21,1179,20,131,0,0,0,2324,1477,31,2,0,0,0,0,906,44,1528,5,190,0,0,0,0,751,100,1425,32,0,0,0
ATREGGIES,SHORT,2,SOLAR_TITANIUM,0,690,1994,19,218,0,0,0,0,925,1672,771,74,0,0,0,518,0,0,0,0,0,0,1717,1973,133,0,0,0,36,0,0,1176,0,291,8,1921,14,106,84,0,0,0,3272,743,0,0,0,0,185,0,0,458,0,7372,0,1785,2024,165,11,0,0,0,0,235,0,0,545,375,0,0,0,0,0,0,0,52,157,0,0,0,391,12,2023,116,0,0,0,0,703,1756,198,377,50,0,0,0,0,0,1368,110,1561,10,0,0,0,0,0,1497,14,467,53,0,0,0,2712,1498,15,0,0,0,0,12,0,0,1209,0,0,0,1782,186,0,0,0,0,3077,1299,85,0,0,0,0,0,0,0,204,125,0,376,0,189,0,0,4117,218,0,0,0,0,0,0,3450,10973,0,170,3,0,375,842,22,0,0,0,0,0,0,31,179,0,0,0,1114,0,166,69,0,512,2054,2115,22,387,2,29,0,0,0,3444,578,0,0,0,0,0,0,1322,45,677,1,78,0,0,0,0,1203,126,637,5,0,0,0
ATREGGIES,SHORT,2,PHOENIX_FEATHER,0,764,1935,14,182,0,0,0,0,923,1686,792,68,0,0,0,527,0,0,0,0,0,0,1618,1980,125,0,0,0,47,0,0,1189,0,334,8,1894,23,109,90,1,0,6,3282,747,0,0,0,0,167,0,0,455,0,7366,0,1871,1943,184,8,0,0,0,0,209,1,0,520,382,0,0,0,0,0,0,0,55,133,0,0,0,402,16,2001,106,0,0,0,0,697,1843,208,390,48,0,0,0,0,0,1305,120,1575,7,0,0,0,0,0,1644,13,453,49,0,0,0,2000,3642,40,3,0,0,0,14,0,0,1179,0,0,0,1886,191,0,0,0,0,3056,1238,83,0,0,0,0,0,0,0,203,110,0,359,0,222,0,0,3994,205,0,0,0,0,0,0,1252,4291,0,137,6,0,385,869,18,0,0,0,0,0,0,38,189,0,0,0,1065,0,156,74,0,508,1976,2058,24,424,9,35,0,0,0,3379,605,0,0,0,0,0,0,1377,70,680,0,68,0,0,0,0,1280,116,617,5,0,0,0
ATREGGIES,EPIC,2,PROPHECY_STONE_FRAGMENT,0,0,336,4,61,194,1,0,11,0,224,426,59,89,0,8,786,87,0,0,0,0,0,178,298,319,3,0,0,161,5,0,637,0,0,0,258,5,26,264,4,1,17,451,446,112,0,0,0,179,62,0,184,0,1773,144,201,310,293,65,19,0,0,1,110,112,0,200,388,149,16,4,2,0,0,0,0,193,2,0,0,0,0,334,30,62,0,0,2,0,232,30,407,57,2,0,0,0,0,181,27,370,3,211,1,1,6,0,203,6,396,71,7,0,0,312,385,231,34,0,0,0,76,1,0,920,0,0,0,365,48,62,0,1,5,380,409,45,127,11,17,0,0,0,0,99,171,0,0,0,160,9,0,586,339,39,6,0,0,0,0,0,982,70,68,79,0,0,636,118,2,1,0,0,0,0,0,189,0,0,0,1341,0,59,193,0,178,225,283,9,384,16,75,23,0,0,468,446,71,15,0,0,0,0,161,18,382,3,72,49,1,3,0,122,23,439,15,23,0,1
ATREGGIES,SHORT,2,SOUL_STONE_FRAGMENT,0,91,237,3,22,0,0,0,0,102,187,81,8,0,0,0,64,0,0,0,0,0,0,185,243,15,0,0,0,6,0,0,145,0,29,2,227,1,7,11,0,0,1,380,95,0,0,0,0,17,0,0,61,0,898,0,205,261,10,2,0,0,0,0,34,0,0,51,40,0,0,0,0,0,0,0,4,11,0,0,0,48,1,232,15,0,0,0,0,80,208,23,53,4,0,0,0,0,0,160,21,189,1,0,0,0,0,0,200,2,47,5,0,0,0,331,217,0,0,0,0,0,2,0,0,126,0,0,0,205,37,0,0,0,0,343,156,14,0,0,0,0,0,0,0,26,11,0,33,0,16,0,0,439,22,0,0,0,0,0,0,149,558,0,18,0,0,60,107,1,0,0,0,0,0,0,4,16,0,0,0,138,0,23,5,0,49,246,243,3,32,0,5,0,0,0,380,65,0,0,0,0,0,0,165,6,95,0,7,0,0,0,0,151,16,83,0,0,0,0
ATREGGIES,LONG,2,LUNAR_TOTEM,0,0,184,2,31,30,0,0,1,0,111,159,18,4,0,0,117,10,0,0,0,0,0,81,179,81,0,0,0,22,0,0,224,0,0,0,145,2,13,78,1,0,2,264,159,9,0,0,0,43,1,0,41,0,817,0,99,188,98,16,0,0,0,0,33,12,0,74,134,15,2,0,0,0,0,0,0,44,0,0,222,413,20,745,57,10,0,0,0,0,160,17,128,14,0,0,0,0,0,97,8,207,4,32,0,0,1,0,125,3,128,17,0,0,0,175,189,51,5,0,0,0,11,0,0,240,0,0,0,195,21,1,0,0,0,233,229,18,19,0,3,0,0,0,0,23,43,0,0,0,36,0,0,318,89,0,0,0,0,0,0,0,488,0,25,3,0,0,315,29,0,0,0,0,0,0,0,36,0,0,0,309,0,16,32,0,52,110,158,2,127,3,18,0,0,0,239,156,2,0,0,0,0,0,102,6,167,1,23,0,0,0,0,78,17,155,0,0,0,0
ATREGGIES,EPIC,2,DILITHIUM_MONOCLE,0,0,3142,88,526,1657,20,7,79,0,1980,3693,552,793,2,30,7443,713,11,0,0,0,0,1385,2845,2768,45,0,0,1300,73,0,5732,0,0,0,2229,58,183,2587,57,6,126,6519,18864,4536,0,0,0,1542,577,0,1533,0,16025,1347,1690,2590,2950,424,89,3,0,5,1102,866,0,1845,3569,1340,160,43,8,0,0,0,0,1668,22,0,0,0,0,2967,266,679,10,4,47,0,2123,348,3561,577,8,0,0,0,0,1463,218,3508,75,1669,30,9,102,0,1731,36,3679,606,43,1,0,2872,3486,2055,361,0,0,0,811,22,0,6042,0,0,0,3368,500,582,9,2,19,3439,3726,481,1297,38,204,0,0,0,0,882,1659,5,0,0,1513,32,0,5182,3008,352,61,0,0,0,0,0,9601,667,706,615,14,0,5688,1293,40,3,0,0,0,0,0,1466,2,0,0,11876,14,728,1657,0,1700,1872,2520,85,3538,100,566,155,4,0,3885,3831,700,134,0,0,0,0,1416,105,3773,15,597,402,4,17,0,1309,207,3789,83,169,1,9
ATREGGIES,EPIC,2,MERCURYS_LENS,0,0,968,24,158,496,10,1,28,0,525,1125,183,240,1,11,2221,226,3,0,0,0,0,474,804,821,14,0,0,382,14,0,1655,0,0,0,647,13,60,786,19,1,44,1102,1088,274,0,0,0,448,169,0,441,0,4668,406,529,775,824,126,27,0,0,2,296,266,0,562,1060,393,35,10,2,0,0,0,0,484,5,0,0,0,0,897,81,206,2,0,19,1847,3712,595,5148,860,12,0,0,0,0,406,69,1007,20,493,12,0,22,0,552,16,1122,183,11,0,0,860,1088,579,85,0,0,0,249,5,0,1763,0,0,0,983,143,151,2,0,7,985,1133,111,402,16,60,0,0,0,0,260,515,0,0,0,440,11,0,1552,892,98,20,0,0,0,0,0,2875,187,194,164,3,0,1704,366,18,2,0,0,0,0,0,429,0,0,0,3637,2,197,492,0,489,561,702,18,1123,24,155,49,1,1,1158,1082,205,42,0,0,0,0,432,30,1140,5,167,124,1,9,0,326,71,1150,30,53,0,0
ATREGGIES,SHORT,0,BEAK_OF_MIDAS,0,59,144,2,16,0,0,0,0,123,305,102,4,0,0,0,17,0,0,0,0,0,0,136,173,2,0,0,0,3,0,0,95,0,25,0,156,1,5,1,0,0,0,268,36,0,0,0,0,10,0,0,29,0,485,0,136,134,2,1,0,0,0,0,17,0,0,35,10,0,0,0,0,0,0,0,5,8,0,0,0,30,6,157,9,0,0,0,0,51,142,20,10,2,0,0,0,0,0,119,14,99,0,0,0,0,0,0,114,0,17,0,0,0,0,228,110,0,0,0,0,0,0,0,0,100,0,0,0,129,7,0,0,0,0,262,76,4,0,0,0,0,0,0,0,14,12,0,23,0,16,0,0,311,4,0,0,0,0,0,0,89,317,0,15,0,0,25,60,0,0,0,0,0,0,0,5,18,0,0,0,44,0,10,1,0,47,171,156,3,7,0,2,0,0,0,272,24,0,0,0,0,0,0,96,6,51,0,3,0,0,0,0,105,6,16,0,0,0,0
CORELLIHEN_CORVETTE,EPIC,1,TITANIUM_ACTUATOR,16,33,0,0,0,0,0,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,58,0,0,21,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,10,0,0,25,0,44,1,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,49,8,2,0,0,0,0,0,0,38,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,95,15,0,0,19,0,0,0,0,0,0,0,0,133,0,0,3,0,0,70,0,0,0,0,0,0,0,0,12,0,0,60,128,0,0,6,0,0,70,22,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,24,4,1,0,0,0,0,0,0,16,15,1,0,0,0,0,0
ATREGGIES,SHORT,2,TUNGSTEN_ANKH,0,89,297,7,30,0,0,0,0,135,288,138,13,0,0,0,73,0,0,0,0,0,0,250,353,30,0,0,0,7,0,0,205,0,47,1,249,4,20,20,0,0,1,490,127,0,0,0,0,26,0,0,84,0,979,0,267,301,29,2,0,0,0,0,38,0,0,84,67,0,0,0,0,0,0,0,6,29,0,0,0,54,3,281,14,0,0,0,0,131,281,31,76,6,0,0,0,0,0,193,13,236,2,0,0,0,0,0,229,2,91,5,0,0,0,403,242,3,0,0,0,0,3,0,0,157,0,0,0,268,26,0,0,0,0,458,182,15,0,0,0,0,0,0,0,34,10,0,59,0,35,0,0,593,36,0,0,0,0,0,0,184,630,0,30,0,0,64,130,2,0,0,0,0,0,0,1,36,0,0,0,163,0,28,11,0,72,290,292,2,81,1,7,0,0,0,444,93,0,0,0,0,0,229,629,32,264,0,30,0,0,0,0,160,29,92,1,0,0,0
ATREGGIES,SHORT,2,AURELIAN_BROOCH,111,210,381,1,50,0,0,0,0,71,141,53,4,0,0,0,48,0,0,0,0,0,0,155,148,5,0,0,0,4,0,0,85,0,21,0,154,1,8,13,0,0,0,255,66,0,0,0,0,6,0,0,38,0,610,0,148,169,14,0,0,0,0,0,20,0,0,46,36,0,0,0,0,0,0,0,1,10,0,0,0,36,1,186,8,0,0,0,0,52,137,21,37,2,0,0,0,0,0,100,9,113,1,0,0,0,0,0,122,0,32,4,0,0,0,212,116,2,0,0,0,0,0,0,0,97,0,0,0,145,15,0,0,0,0,267,102,5,0,0,0,0,0,0,0,14,11,0,24,0,18,0,0,305,17,0,0,0,0,0,0,99,350,0,12,0,0,35,72,2,0,0,0,0,0,0,3,20,0,0,0,80,0,9,6,0,38,149,158,3,33,0,1,0,0,0,286,40,0,0,0,0,0,0,114,4,75,0,4,0,0,0,0,101,9,63,0,0,0,0
ATREGGIES,LONG,2,ORNATE_GUSSET,0,0,707,19,85,81,1,0,2,0,418,596,49,14,0,0,463,38,0,0,0,0,0,275,570,251,0,0,0,67,0,0,737,0,0,0,459,4,29,254,3,0,15,769,551,17,0,0,0,160,9,0,184,0,2780,0,330,592,305,27,0,0,0,0,140,35,0,221,417,56,3,0,0,0,0,0,0,158,0,0,0,0,0,654,42,9,0,0,0,0,437,68,406,52,0,0,0,0,0,287,36,659,12,112,1,0,2,840,1772,40,1570,182,0,0,0,609,697,152,24,0,0,0,31,0,0,813,0,0,0,668,97,5,0,0,0,749,652,61,66,1,7,0,0,0,0,90,136,0,0,0,154,0,0,1172,324,0,0,0,0,0,0,0,1599,0,55,22,0,0,957,93,0,0,0,0,0,0,0,161,0,0,0,1135,0,85,115,0,207,365,507,7,444,6,65,0,0,0,805,484,5,1,0,0,0,0,297,10,535,2,64,0,0,0,0,258,39,522,12,0,0,0
ATREGGIES,EPIC,2,TUNGSTEN_ANKH,0,0,3121,80,495,1597,26,10,85,0,1806,3698,516,794,5,30,7167,696,15,0,0,0,0,1348,2602,2682,43,0,0,1248,44,0,5519,0,0,0,2108,48,185,2539,44,13,130,3659,3544,915,0,0,0,1469,548,0,1449,0,15301,1343,1593,2381,2682,454,97,2,1,5,998,822,0,1812,3385,1228,140,31,7,0,0,0,0,1571,14,0,0,0,0,2928,252,672,9,2,58,0,2050,344,3457,550,15,0,0,0,0,1410,189,3246,42,1629,18,6,83,0,1654,46,3515,611,54,2,0,2830,3381,1948,322,0,0,0,755,18,0,5841,0,0,0,3214,502,550,10,2,32,3362,3570,416,1266,41,214,0,0,0,0,818,1594,4,0,0,1407,45,0,5035,2928,358,66,0,0,0,0,0,9082,679,693,629,6,0,5396,1173,20,11,0,0,0,0,0,1422,1,0,0,11555,12,672,1542,0,1587,1859,2303,76,3415,98,550,150,1,1,3578,3664,726,129,0,0,0,5655,11649,867,17768,61,2908,1822,7,95,0,1248,200,3507,88,159,0,12
ATREGGIES,EPIC,2,DILITHIUM_STONE,0,0,6756,181,1135,3523,51,15,218,0,4157,8035,1205,1726,4,80,16053,1558,35,1,0,0,0,3136,5536,5930,101,2,0,2719,148,0,12078,0,0,0,4868,117,448,5522,108,30,320,8002,7924,2066,0,0,0,4146,5901,0,3155,0,33512,2900,3579,5395,6169,986,188,3,1,10,2315,1873,0,4060,7730,2829,304,78,16,0,0,0,0,3712,41,0,0,0,0,6209,598,1542,24,4,89,0,4524,750,7488,1316,24,0,0,1,0,3084,439,7447,135,3510,45,15,194,0,3866,98,7878,1256,127,1,0,6189,7557,4412,691,0,0,0,1800,34,0,13035,0,0,0,7007,1147,1287,27,5,47,7319,7989,963,2817,96,451,0,0,0,0,1882,3616,4,0,0,3191,88,0,11377,6382,787,114,0,0,0,0,0,20080,1431,1526,1369,17,0,11975,2773,88,11,0,0,0,0,0,3217,3,0,0,25124,37,1521,3715,0,3620,4256,5214,148,7575,230,1261,333,6,1,8128,7995,1580,263,0,0,0,0,3083,245,7760,37,1303,847,3,54,0,2720,426,7884,181,332,0,13
ATREGGIES,EPIC,2,LIFE_STONE,0,0,842,18,126,445,6,1,17,0,512,1011,134,234,0,6,1954,176,2,0,0,0,0,354,673,735,16,0,0,335,16,0,1536,0,0,0,613,19,52,720,12,5,40,958,981,228,0,0,0,399,132,0,419,0,4201,348,464,672,772,115,23,0,0,0,413,1170,0,488,978,334,36,10,3,0,0,0,0,452,2,0,0,0,0,796,79,182,1,0,11,0,560,99,929,142,5,0,0,1,0,361,44,933,24,462,8,0,21,0,476,19,1002,154,14,0,0,733,957,522,85,0,0,0,211,6,0,1623,0,0,0,870,136,152,1,1,5,921,939,126,350,10,55,0,0,0,0,221,459,1,0,0,412,10,0,1438,787,103,24,0,0,0,0,0,2492,172,177,160,2,0,1472,329,10,3,0,0,0,0,0,420,0,0,0,3268,1,192,421,0,434,493,628,17,970,30,154,45,1,0,1010,943,183,31,0,0,0,0,374,33,1004,3,149,135,0,6,0,337,59,973,39,47,0,2
